Member No.;Node;Location;;Displacements [mm];;;;Rotations [mrad];;;
5;5;0.000;u_Z;0.8;-0.5;-0.6;0.1;-1.9;0.1;-0.8;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_X;0.8;-0.5;-0.6;0.1;3.7;-0.1;-0.5;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_X;0.8;-0.5;-0.6;0.1;-1.9;0.1;-0.8;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_Y;0.8;-0.5;-0.6;0.1;-1.9;0.1;-0.8;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_Y;0.8;-0.5;-0.6;0.1;3.7;-0.1;-0.5;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_Z;0.8;-0.5;-0.6;0.1;3.7;-0.1;-0.5;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_Z;0.8;-0.5;-0.6;0.1;-1.9;0.1;-0.8;Beam | 3 - HEA 140 | L : 0.075 m
Total;;;;0.8;-0.5;-0.6;0.1;3.7;0.1;-0.5;Beam | 3 - HEA 140 | L : 0.075 m
5;;;;0.8;-0.5;-0.6;0.1;-1.9;-0.1;-0.8;Beam | 3 - HEA 140 | L : 0.075 m
;;;;;;;;;;;
6;7;0.000;;0.0;0.0;0.0;0.0;-4.6;0.7;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;;0.0;0.0;0.0;0.0;-4.6;0.7;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;5.3;-0.8;-5.2;0.0;-1.5;0.2;1.9;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;5.3;-0.8;-5.2;0.0;-1.5;0.2;1.9;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.738;;5.6;-0.8;-5.5;0.0;-0.7;0.1;2.2;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.190;;5.5;-0.8;-5.5;0.0;0.8;-0.1;2.7;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;0.6;-0.5;-0.2;0.0;4.0;0.1;5.0;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;0.6;-0.5;-0.2;0.0;4.0;0.1;5.0;Beam | 2 - HEA 160 | L : 4.000 m
Extremes;7;0.000;u_X;0.0;0.0;0.0;0.0;-4.6;0.7;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.000;u_X;5.6;-0.8;-5.6;0.0;0.2;0.0;2.5;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;u_Y;0.0;0.0;0.0;0.0;-4.6;0.7;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.000;u_Y;5.6;-0.8;-5.6;0.0;0.2;0.0;2.5;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;u_Z;0.6;-0.5;-0.2;0.0;4.0;0.1;5.0;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;u_Z;0.0;0.0;0.0;0.0;-4.6;0.7;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_X;0.6;-0.5;-0.2;0.0;4.0;0.1;5.0;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_X;0.0;0.0;0.0;0.0;-4.6;0.7;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_Y;0.0;0.0;0.0;0.0;-4.6;0.7;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;;3.000;φ_Y;3.9;-0.6;-3.9;0.0;3.0;-0.2;3.8;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_Z;0.6;-0.5;-0.2;0.0;4.0;0.1;5.0;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_Z;0.0;0.0;0.0;0.0;-4.6;0.7;0.0;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;5.6;0.0;0.0;0.0;4.0;0.7;5.0;Beam | 2 - HEA 160 | L : 4.000 m
6;;;;0.0;-0.8;-5.6;0.0;-4.6;-0.2;0.0;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;;
7;8;0.000;;0.0;0.0;0.0;0.0;-2.2;-0.3;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;;0.0;0.0;0.0;0.0;-2.2;-0.3;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;1.738;;2.9;0.3;-2.9;0.0;-0.7;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;;3.1;0.3;-3.1;0.0;0.0;0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;0.4;-0.3;-0.1;0.1;1.9;0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;0.4;-0.3;-0.1;0.1;1.9;0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;;2.000;u_X;3.1;0.3;-3.0;0.0;-0.3;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;u_X;0.4;-0.3;-0.1;0.1;1.9;0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;u_Y;0.0;0.0;0.0;0.0;-2.2;-0.3;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;u_Y;3.1;0.3;-3.1;0.0;0.0;0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;u_Z;0.4;-0.3;-0.1;0.1;1.9;0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;u_Z;0.0;0.0;0.0;0.0;-2.2;-0.3;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;φ_X;0.4;-0.3;-0.1;0.1;1.9;0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_X;0.0;0.0;0.0;0.0;-2.2;-0.3;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;φ_Y;0.4;-0.3;-0.1;0.1;1.9;0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_Y;0.0;0.0;0.0;0.0;-2.2;-0.3;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_Z;0.0;0.0;0.0;0.0;-2.2;-0.3;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_Z;0.0;0.0;0.0;0.0;-2.2;-0.3;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;3.1;0.3;0.0;0.1;1.9;0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;;;0.0;-0.3;-3.1;0.0;-2.2;-0.3;0.0;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;;
8;9;0.000;;0.0;0.0;0.0;0.0;-3.9;-0.2;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;;0.0;0.0;0.0;0.0;-3.9;-0.2;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;;6.0;0.2;-6.0;0.0;-0.5;0.1;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;0.6;-0.5;-0.2;0.1;3.5;0.4;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;0.6;-0.5;-0.2;0.1;3.5;0.4;0.0;Beam | 2 - HEA 160 | L : 5.000 m
Extremes;;2.000;u_X;5.8;0.2;-5.8;0.0;-1.0;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;u_X;0.6;-0.5;-0.2;0.1;3.5;0.4;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;u_Y;0.0;0.0;0.0;0.0;-3.9;-0.2;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.500;u_Y;6.1;0.1;-6.0;0.0;0.1;0.1;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;u_Z;0.6;-0.5;-0.2;0.1;3.5;0.4;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;u_Z;0.0;0.0;0.0;0.0;-3.9;-0.2;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;φ_X;0.6;-0.5;-0.2;0.1;3.5;0.4;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_X;0.0;0.0;0.0;0.0;-3.9;-0.2;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;φ_Y;0.6;-0.5;-0.2;0.1;3.5;0.4;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_Y;0.0;0.0;0.0;0.0;-3.9;-0.2;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_Z;0.0;0.0;0.0;0.0;-3.9;-0.2;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_Z;0.0;0.0;0.0;0.0;-3.9;-0.2;0.0;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;6.1;0.2;0.0;0.1;3.5;0.4;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;;;;0.0;-0.5;-6.0;0.0;-3.9;-0.2;0.0;Beam | 2 - HEA 160 | L : 5.000 m
;;;;;;;;;;;
9;10;0.000;;0.0;0.0;0.0;0.0;-3.5;-0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;;0.0;0.0;0.0;0.0;-3.5;-0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;1.738;;4.7;0.1;-4.7;0.0;-1.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;;4.9;0.0;-4.9;0.0;0.1;0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;0.6;-0.5;-0.2;0.1;3.1;0.3;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;0.6;-0.5;-0.2;0.1;3.1;0.3;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;;1.500;u_X;4.3;0.1;-4.3;0.0;-1.6;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;u_X;0.6;-0.5;-0.2;0.1;3.1;0.3;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;u_Y;0.0;0.0;0.0;0.0;-3.5;-0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;u_Y;4.9;0.0;-4.9;0.0;0.1;0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;u_Z;0.6;-0.5;-0.2;0.1;3.1;0.3;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;u_Z;0.0;0.0;0.0;0.0;-3.5;-0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;φ_X;0.6;-0.5;-0.2;0.1;3.1;0.3;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_X;0.0;0.0;0.0;0.0;-3.5;-0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;φ_Y;0.6;-0.5;-0.2;0.1;3.1;0.3;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_Y;0.0;0.0;0.0;0.0;-3.5;-0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_Z;0.0;0.0;0.0;0.0;-3.5;-0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_Z;0.0;0.0;0.0;0.0;-3.5;-0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;4.9;0.1;0.0;0.1;3.1;0.3;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;;;0.0;-0.5;-4.9;0.0;-3.5;-0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;;
10;11;0.000;;0.0;0.0;0.0;0.0;0.0;2.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;;0.0;0.0;0.0;0.0;0.0;2.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;3.5;-3.5;0.0;0.0;0.0;2.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;3.5;-3.5;0.0;0.0;0.0;2.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;6.2;-6.2;0.0;0.1;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;6.2;-6.2;0.0;0.1;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;11;0.000;u_X;0.0;0.0;0.0;0.0;0.0;2.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;u_X;6.2;-6.2;0.0;0.1;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;u_Y;6.2;-6.2;0.0;0.1;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;u_Y;0.0;0.0;0.0;0.0;0.0;2.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;u_Z;6.2;-6.2;0.0;0.1;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;u_Z;0.0;0.0;0.0;0.0;0.0;2.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_X;6.2;-6.2;0.0;0.1;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_X;0.0;0.0;0.0;0.0;0.0;2.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_Y;0.0;0.0;0.0;0.0;0.0;2.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_Y;6.2;-6.2;0.0;0.1;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_Z;6.2;-6.2;0.0;0.1;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_Z;0.0;0.0;0.0;0.0;0.0;2.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;6.2;0.0;0.0;0.1;0.0;2.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;;;;0.0;-6.2;0.0;0.0;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;;
11;12;0.000;;6.2;-6.2;0.0;0.1;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;;6.4;-6.0;0.0;2.3;0.1;-2.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;111;1.650;u_X;6.4;-6.0;0.0;2.3;0.1;-2.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;u_X;6.2;-6.2;0.0;0.1;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;u_Y;6.4;-6.0;0.0;2.3;0.1;-2.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;u_Y;6.2;-6.2;0.0;0.1;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;u_Z;6.4;-6.0;0.0;2.3;0.1;-2.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;u_Z;6.2;-6.2;0.0;0.1;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_X;6.4;-6.0;0.0;2.3;0.1;-2.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_X;6.2;-6.2;0.0;0.1;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_Y;6.2;-6.2;0.0;0.1;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_Y;6.4;-6.0;0.0;2.3;0.1;-2.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_Z;6.2;-6.2;0.0;0.1;0.0;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_Z;6.4;-6.0;0.0;2.3;0.1;-2.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;6.4;-6.0;0.0;2.3;0.1;-0.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;;;;6.2;-6.2;0.0;0.1;0.0;-2.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;;
12;13;0.000;;12.8;-5.1;0.0;11.8;0.2;-2.9;0.0;Beam | 1 - IPE 500 | L : 1.575 m
