Member No.;Node;Location;;Displacements [mm];;;;Rotations [mrad];;;
4;;;;7.3;0.0;-7.4;0.1;-8.3;-0.2;-0.1;Beam | 3 - HEA 140 | L : 0.150 m
;;;;;;;;;;;
5;5;0.000;;7.1;0.0;-7.1;0.0;-14.9;-0.2;-1.4;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;7.1;0.0;-7.1;0.1;-14.0;-0.3;-1.4;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;7.1;0.0;-7.1;0.1;-14.0;-0.3;-1.4;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;;7.1;0.0;-7.1;0.1;-13.1;-0.4;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
Extremes;5;0.000;u_X;7.1;0.0;-7.1;0.0;-14.9;-0.2;-1.4;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;u_X;7.1;0.0;-7.1;0.1;-13.1;-0.4;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;u_Y;7.1;0.0;-7.1;0.1;-13.1;-0.4;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;u_Y;7.1;0.0;-7.1;0.0;-14.9;-0.2;-1.4;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;u_Z;7.1;0.0;-7.1;0.1;-13.1;-0.4;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;u_Z;7.1;0.0;-7.1;0.0;-14.9;-0.2;-1.4;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_X;7.1;0.0;-7.1;0.1;-13.1;-0.4;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_X;7.1;0.0;-7.1;0.0;-14.9;-0.2;-1.4;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_Y;7.1;0.0;-7.1;0.0;-14.9;-0.2;-1.4;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_Y;7.1;0.0;-7.1;0.1;-13.1;-0.4;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_Z;7.1;0.0;-7.1;0.1;-13.1;-0.4;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_Z;7.1;0.0;-7.1;0.0;-14.9;-0.2;-1.4;Beam | 3 - HEA 140 | L : 0.075 m
Total;;;;7.1;0.0;-7.1;0.1;-13.1;-0.2;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
5;;;;7.1;0.0;-7.1;0.0;-14.9;-0.4;-1.4;Beam | 3 - HEA 140 | L : 0.075 m
;;;;;;;;;;;
6;7;0.000;;0.0;0.0;0.0;0.0;-1.6;-1.1;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;;0.0;0.0;0.0;0.0;-1.6;-1.1;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;2.4;1.4;-2.0;0.0;-0.8;-0.5;1.1;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;2.4;1.4;-2.0;0.0;-0.8;-0.5;1.1;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.738;;2.6;1.5;-2.1;0.0;-0.6;-0.3;1.3;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;1.8;0.3;-1.7;0.0;0.6;1.3;2.9;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;1.8;0.3;-1.7;0.0;0.6;1.3;2.9;Beam | 2 - HEA 160 | L : 4.000 m
Extremes;;2.000;u_X;2.7;1.5;-2.3;0.0;-0.4;-0.1;1.5;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;u_X;0.0;0.0;0.0;0.0;-1.6;-1.1;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;u_Y;0.0;0.0;0.0;0.0;-1.6;-1.1;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.500;u_Y;2.8;1.5;-2.3;0.0;0.0;0.3;1.8;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;u_Z;1.8;0.3;-1.7;0.0;0.6;1.3;2.9;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;u_Z;0.0;0.0;0.0;0.0;-1.6;-1.1;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_X;1.8;0.3;-1.7;0.0;0.6;1.3;2.9;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_X;0.0;0.0;0.0;0.0;-1.6;-1.1;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_Y;1.8;0.3;-1.7;0.0;0.6;1.3;2.9;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_Y;0.0;0.0;0.0;0.0;-1.6;-1.1;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_Z;1.8;0.3;-1.7;0.0;0.6;1.3;2.9;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_Z;0.0;0.0;0.0;0.0;-1.6;-1.1;0.0;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;2.8;1.5;0.0;0.0;0.6;1.3;2.9;Beam | 2 - HEA 160 | L : 4.000 m
6;;;;0.0;0.0;-2.3;0.0;-1.6;-1.1;0.0;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;;
7;8;0.000;;0.0;0.0;0.0;0.0;-2.3;-0.3;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;;0.0;0.0;0.0;0.0;-2.3;-0.3;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;1.738;;3.4;0.3;-3.4;0.0;-1.4;-0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;;4.0;0.4;-4.0;0.0;-0.9;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;4.4;0.1;-4.4;0.1;0.2;0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;4.4;0.1;-4.4;0.1;0.2;0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;;2.250;u_X;4.0;0.4;-4.0;0.0;-0.9;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;u_X;0.0;0.0;0.0;0.0;-2.3;-0.3;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;u_Y;0.0;0.0;0.0;0.0;-2.3;-0.3;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;3.500;u_Y;4.6;0.3;-4.6;0.0;-0.1;0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;u_Z;4.4;0.1;-4.4;0.1;0.2;0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;u_Z;0.0;0.0;0.0;0.0;-2.3;-0.3;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;φ_X;4.4;0.1;-4.4;0.1;0.2;0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_X;0.0;0.0;0.0;0.0;-2.3;-0.3;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;φ_Y;4.4;0.1;-4.4;0.1;0.2;0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_Y;0.0;0.0;0.0;0.0;-2.3;-0.3;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_Z;0.0;0.0;0.0;0.0;-2.3;-0.3;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_Z;0.0;0.0;0.0;0.0;-2.3;-0.3;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;4.6;0.4;0.0;0.1;0.2;0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;;;0.0;0.0;-4.6;0.0;-2.3;-0.3;0.0;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;;
8;9;0.000;;0.0;0.0;0.0;0.0;-3.0;-0.3;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;;0.0;0.0;0.0;0.0;-3.0;-0.3;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;;5.4;0.5;-5.4;0.0;-1.4;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;5.9;0.0;-5.9;0.1;0.5;0.3;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;5.9;0.0;-5.9;0.1;0.5;0.3;0.0;Beam | 2 - HEA 160 | L : 5.000 m
Extremes;;2.500;u_X;5.7;0.5;-5.7;0.0;-1.1;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;u_X;5.9;0.0;-5.9;0.1;0.5;0.3;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;u_Y;0.0;0.0;0.0;0.0;-3.0;-0.3;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;;3.500;u_Y;6.3;0.4;-6.3;0.0;-0.2;0.2;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;u_Z;5.9;0.0;-5.9;0.1;0.5;0.3;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;u_Z;0.0;0.0;0.0;0.0;-3.0;-0.3;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;φ_X;5.9;0.0;-5.9;0.1;0.5;0.3;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_X;0.0;0.0;0.0;0.0;-3.0;-0.3;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;φ_Y;5.9;0.0;-5.9;0.1;0.5;0.3;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_Y;0.0;0.0;0.0;0.0;-3.0;-0.3;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_Z;0.0;0.0;0.0;0.0;-3.0;-0.3;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_Z;0.0;0.0;0.0;0.0;-3.0;-0.3;0.0;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;6.3;0.5;0.0;0.1;0.5;0.3;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;;;;0.0;0.0;-6.3;0.0;-3.0;-0.3;0.0;Beam | 2 - HEA 160 | L : 5.000 m
;;;;;;;;;;;
9;10;0.000;;0.0;0.0;0.0;0.0;-2.3;-0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;;0.0;0.0;0.0;0.0;-2.3;-0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;1.738;;3.4;0.3;-3.4;0.0;-1.4;-0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;;4.0;0.3;-4.0;0.0;-0.9;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;4.4;0.0;-4.4;0.1;0.2;0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;4.4;0.0;-4.4;0.1;0.2;0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;;2.238;u_X;4.0;0.3;-4.0;0.0;-0.9;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;u_X;4.4;0.0;-4.4;0.1;0.2;0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;u_Y;0.0;0.0;0.0;0.0;-2.3;-0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;3.500;u_Y;4.6;0.2;-4.6;0.0;-0.1;0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;u_Z;4.4;0.0;-4.4;0.1;0.2;0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;u_Z;0.0;0.0;0.0;0.0;-2.3;-0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;φ_X;4.4;0.0;-4.4;0.1;0.2;0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_X;0.0;0.0;0.0;0.0;-2.3;-0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;φ_Y;4.4;0.0;-4.4;0.1;0.2;0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_Y;0.0;0.0;0.0;0.0;-2.3;-0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_Z;0.0;0.0;0.0;0.0;-2.3;-0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_Z;0.0;0.0;0.0;0.0;-2.3;-0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;4.6;0.3;0.0;0.1;0.2;0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;;;0.0;0.0;-4.6;0.0;-2.3;-0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;;
10;11;0.000;;0.0;0.0;0.0;0.0;-0.4;1.3;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;;0.0;0.0;0.0;0.0;-0.4;1.3;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;2.0;-1.9;-0.6;0.0;-0.4;0.9;-0.3;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;2.0;-1.9;-0.6;0.0;-0.4;0.9;-0.3;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;2.7;-2.1;-1.7;0.1;-0.5;-1.2;-0.7;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;2.7;-2.1;-1.7;0.1;-0.5;-1.2;-0.7;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;11;0.000;u_X;0.0;0.0;0.0;0.0;-0.4;1.3;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;;3.000;u_X;2.9;-2.7;-1.2;0.1;-0.5;-0.1;-0.5;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;u_Y;0.0;0.0;0.0;0.0;-0.4;1.3;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;u_Y;2.7;-2.1;-1.7;0.1;-0.5;-1.2;-0.7;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;u_Z;2.7;-2.1;-1.7;0.1;-0.5;-1.2;-0.7;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;u_Z;0.0;0.0;0.0;0.0;-0.4;1.3;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_X;0.0;0.0;0.0;0.0;-0.4;1.3;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_X;2.7;-2.1;-1.7;0.1;-0.5;-1.2;-0.7;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_Y;0.0;0.0;0.0;0.0;-0.4;1.3;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_Y;2.7;-2.1;-1.7;0.1;-0.5;-1.2;-0.7;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_Z;0.0;0.0;0.0;0.0;-0.4;1.3;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_Z;2.7;-2.1;-1.7;0.1;-0.5;-1.2;-0.7;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;2.9;0.0;0.0;0.1;-0.4;1.3;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;;;;0.0;-2.7;-1.7;0.0;-0.5;-1.2;-0.7;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;;
11;12;0.000;;2.7;-2.1;-1.7;0.1;-0.5;-1.2;-0.7;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;;5.0;-1.7;-2.9;3.7;-6.8;-2.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;111;1.650;u_X;5.0;-1.7;-2.9;3.7;-6.8;-2.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;u_X;2.7;-2.1;-1.7;0.1;-0.5;-1.2;-0.7;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;u_Y;2.7;-2.1;-1.7;0.1;-0.5;-1.2;-0.7;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;u_Y;5.0;-1.7;-2.9;3.7;-6.8;-2.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;u_Z;5.0;-1.7;-2.9;3.7;-6.8;-2.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;u_Z;2.7;-2.1;-1.7;0.1;-0.5;-1.2;-0.7;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_X;2.7;-2.1;-1.7;0.1;-0.5;-1.2;-0.7;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_X;5.0;-1.7;-2.9;3.7;-6.8;-2.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_Y;2.7;-2.1;-1.7;0.1;-0.5;-1.2;-0.7;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_Y;5.0;-1.7;-2.9;3.7;-6.8;-2.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_Z;5.0;-1.7;-2.9;3.7;-6.8;-2.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_Z;2.7;-2.1;-1.7;0.1;-0.5;-1.2;-0.7;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;5.0;-1.7;-1.7;3.7;-0.5;-1.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;;;;2.7;-2.1;-2.9;0.1;-6.8;-2.8;-0.7;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;;
12;13;0.000;;15.4;-0.7;-4.3;14.8;-14.4;-3.2;1.2;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;;19.9;-0.2;-4.6;19.3;-13.2;-2.5;1.2;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;114;1.575;u_X;19.9;-0.2;-4.6;19.3;-13.2;-2.5;1.2;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;u_X;15.4;-0.7;-4.3;14.8;-14.4;-3.2;1.2;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;u_Y;15.4;-0.7;-4.3;14.8;-14.4;-3.2;1.2;Beam | 1 - IPE 500 | L : 1.575 m
